engine_displacement,num_cylinders,horsepower,vehicle_weight,acceleration,model_year,origin,fuel_type,drivetrain,num_doors,fuel_efficiency_mpg
230,4,107,2595.6448758299534,11.8,2007,Asia,Gasoline,All-wheel drive,-1,17.33821806894006
180,4,110,2790.6533343905553,,2010,Asia,Diesel,Front-wheel drive,1,16.17159758679949
190,5,113,2770.4579830555062,14.6,2001,USA,Diesel,Front-wheel drive,-1,16.0179379698355
110,5,158,2986.2596184902854,,2010,Asia,Diesel,Front-wheel drive,-1,15.51678060274917
270,6,136,2851.3193801822663,13,2018,Europe,Gasoline,All-wheel drive,0,15.598548296346811
220,3,153,3054.660853409029,13.2,2011,Europe,Diesel,Front-wheel drive,3,15.37953662344936
140,3,168,2944.8878605637938,14.3,2022,Europe,Diesel,Front-wheel drive,-1,15.471436431496782
230,5,169,3063.815240720567,17.3,2001,Europe,Diesel,Front-wheel drive,0,15.091319806846961
250,5,159,3497.823916814365,,2010,USA,Gasoline,Front-wheel drive,0,12.252596978900947
140,2,183,3466.5576046677875,16.2,2004,USA,Diesel,All-wheel drive,-1,13.307987272335271
180,8,154,2617.6859466879587,15.8,2008,USA,Diesel,All-wheel drive,1,16.338406896785997
210,5,183,2968.3475447499577,17.5,2010,Asia,Gasoline,All-wheel drive,-2,15.774160031249716
220,4,120,2934.3656634697645,,2012,Europe,Diesel,Front-wheel drive,-1,15.434172517946488
210,2,170,2824.2162657337276,15.4,2012,Europe,Gasoline,Front-wheel drive,1,15.226431271531977
180,5,159,3386.3969385208056,15.5,2019,USA,Diesel,Front-wheel drive,2,12.774653455467917
50,2,92,2097.5993316780205,13.4,2018,Europe,Gasoline,Front-wheel drive,0,19.914258082165652
200,2,138,2903.0949423873494,13.1,2012,USA,Diesel,All-wheel drive,0,15.449803024871574
290,2,123,2112.4885666430273,17.4,2003,Asia,Diesel,Front-wheel drive,0,18.57100158760248
200,9,183,3104.8003906866907,14.9,2014,Europe,Diesel,Front-wheel drive,-1,14.669674908549544
240,3,167,2814.131476392473,19,2019,USA,Gasoline,Front-wheel drive,1,16.097332046964162
230,,153,3137.1023661894815,,2006,USA,Gasoline,Front-wheel drive,-1,14.732328578333664
170,,155,2905.1081195665374,17.4,2021,USA,Diesel,Front-wheel drive,0,15.282030781701367
280,7,109,2876.677355989594,18,2014,Europe,Diesel,Front-wheel drive,-1,15.08242034673987
140,2,128,2753.055647179719,14.6,2004,Europe,Gasoline,All-wheel drive,2,15.751297226516238
190,0,110,2821.4197837610063,13,2001,Asia,Gasoline,All-wheel drive,-2,16.172835138981903
160,5,196,3377.922055920314,14.8,2014,USA,Gasoline,Front-wheel drive,0,13.58620766232009
260,1,122,3078.4557570228512,13.4,2009,Europe,Gasoline,All-wheel drive,0,14.64933384244668
220,7,159,2631.4646792755584,18.5,2008,Asia,Gasoline,All-wheel drive,1,16.890887487627946
110,2,141,3311.5021111962983,19.5,2016,Asia,Gasoline,All-wheel drive,0,12.716460072869856
250,5,120,3452.523448873652,16.3,2020,USA,Diesel,Front-wheel drive,3,12.040551302204332
200,2,113,1996.0557580365257,13.1,2014,Europe,Gasoline,All-wheel drive,0,20.23888648655965
110,5,174,2318.6813742448553,13.3,2013,USA,Diesel,All-wheel drive,0,18.603941499514228
170,2,175,2616.554012397629,,2005,Asia,Diesel,All-wheel drive,-1,17.39337891679486
140,3,152,2331.0121736744404,17,2015,Asia,Gasoline,All-wheel drive,2,18.145262352137657
280,2,178,1635.1053643008745,12.5,2007,USA,Diesel,Front-wheel drive,1,23.11902133242264
150,3,,2514.5280191260217,12.2,2001,Europe,Gasoline,Front-wheel drive,3,17.426167024549827
260,4,130,3019.564918946196,,2022,USA,Diesel,Front-wheel drive,-1,15.131185896188152
170,4,166,3047.04822448194,16.8,2011,USA,Diesel,Front-wheel drive,,14.941157282708415
190,2,161,3391.483657679086,,2002,USA,Gasoline,All-wheel drive,-2,13.343909734351797
230,4,98,3396.465225611827,13.5,2019,Asia,Diesel,Front-wheel drive,1,12.124643347189238
210,2,,3424.3326645004568,14.6,2004,Asia,Gasoline,All-wheel drive,2,12.377746703120282
220,2,123,2589.462508252962,,2007,USA,Gasoline,All-wheel drive,0,16.874432527433445
210,3,,3106.563818410154,13.8,2003,USA,Gasoline,Front-wheel drive,-1,15.263728726966724
180,4,118,3332.8055723079733,16.6,2009,USA,Gasoline,Front-wheel drive,0,12.785188470444545
190,2,128,2986.896112145025,12.2,2010,USA,Gasoline,Front-wheel drive,0,15.757865475184635
190,7,112,2133.0443890779306,16.9,2003,Asia,Diesel,Front-wheel drive,0,18.59263914283935
170,3,115,3379.9766115336924,13.9,2001,Asia,Gasoline,All-wheel drive,0,12.962024652314113
220,5,135,2341.5786025585526,,2015,Europe,Gasoline,Front-wheel drive,2,17.832511647340084
190,7,196,3603.3602773712614,14.2,2018,Europe,Diesel,Front-wheel drive,,12.046686170412297
250,3,120,3512.849225069886,15.5,2013,Europe,Diesel,All-wheel drive,1,12.34612099254901
190,3,195,1637.8718922755388,19.9,2001,USA,Diesel,Front-wheel drive,0,21.78206653919129
130,0,127,3004.1683963289365,,2007,USA,Diesel,All-wheel drive,0,14.581300060968442
220,4,151,3661.2153858707484,12.8,2004,Europe,Gasoline,Front-wheel drive,0,12.116108339541926
150,4,148,3475.8866333050146,14.2,2010,Asia,Diesel,All-wheel drive,-1,12.649925838432363
220,7,160,3100.6681567103064,15.2,2020,Asia,Diesel,All-wheel drive,2,14.982230002460833
250,6,,3023.4690876925315,14.8,2010,Asia,Gasoline,Front-wheel drive,1,15.039638809428462
240,6,197,2811.1128767591204,15.5,2005,Europe,Diesel,All-wheel drive,-2,16.885006665946097
80,3,141,3618.0705777743183,12.6,2017,USA,Gasoline,All-wheel drive,-1,12.20068163967068
230,5,161,1877.548302735473,12.3,2021,USA,Diesel,Front-wheel drive,,21.382419271356035
80,9,160,3341.3033894816695,16.1,2010,Europe,Gasoline,Front-wheel drive,-1,13.22073762911618
200,1,140,2571.086616510185,16,2014,USA,Gasoline,Front-wheel drive,1,16.77902806906239
260,2,141,2480.1940493338307,17.5,2001,Europe,Diesel,Front-wheel drive,1,16.878617567077935
130,3,111,4162.24911507993,13.7,2004,Asia,Gasoline,All-wheel drive,-2,8.947512867579054
280,2,167,3002.106463797252,17.6,2019,Asia,Diesel,All-wheel drive,1,14.881659573255263
150,5,149,2367.817227200094,,2003,Europe,Diesel,All-wheel drive,0,18.212446833715664
180,2,125,3278.9985953853225,17.1,2001,Europe,Diesel,Front-wheel drive,-1,12.989916161038307
150,6,105,2972.4990815205742,16.3,2007,USA,Gasoline,Front-wheel drive,,14.687683132688655
150,2,142,3335.8376906204467,14.6,2009,Europe,Gasoline,Front-wheel drive,1,13.457854438004354
180,8,142,3151.8640598223947,,2020,Europe,Diesel,Front-wheel drive,-1,14.195093316147913
160,9,134,2869.8211496070317,18.4,2006,Europe,Diesel,Front-wheel drive,0,15.428344281391526
230,4,125,2969.3645311277064,13.8,2010,Europe,Gasoline,All-wheel drive,1,14.58799185508051
270,9,138,2606.8802375269843,11,2010,USA,Gasoline,Front-wheel drive,-1,17.005219449726095
190,,174,3207.6508068503026,18.2,2017,Europe,Diesel,All-wheel drive,0,13.734114475532593
130,1,219,2990.9137372420005,15.3,2003,Asia,Gasoline,Front-wheel drive,0,15.43962539401473
270,1,158,3574.3114144933847,18,2000,Asia,Diesel,Front-wheel drive,,11.907983509933793
180,4,200,3111.842915165575,21.5,2017,Asia,Gasoline,All-wheel drive,1,14.033182656283161
210,2,153,3166.5327881672206,16.7,2009,Europe,Gasoline,Front-wheel drive,,13.788978977403342
280,2,171,2865.499502701074,15.7,2012,USA,Diesel,Front-wheel drive,-2,16.346946614009216
300,4,168,2866.9040878300116,16.9,2018,Europe,Diesel,All-wheel drive,0,15.233705497765236
270,9,100,2881.171703305993,13.1,2013,USA,Diesel,All-wheel drive,1,15.085087988299701
260,1,144,3254.8051563638946,11.5,2011,USA,Diesel,All-wheel drive,0,14.217994191606618
210,5,114,3675.199367138952,10,2012,Europe,Gasoline,Front-wheel drive,-1,12.115230340380075
260,5,163,3063.6836383522245,17.3,2006,Asia,Gasoline,Front-wheel drive,1,14.652253994265491
180,7,200,2860.709640244527,14.3,2021,USA,Diesel,All-wheel drive,1,16.21498500963902
250,,177,2968.707519465481,15.7,2002,Asia,Gasoline,Front-wheel drive,1,15.338033569284198
280,1,168,3295.600276955073,17.8,2001,Europe,Diesel,Front-wheel drive,1,13.40883558238305
210,6,151,2255.7503220401827,20.9,2013,Europe,Gasoline,Front-wheel drive,-1,18.439916149995
180,1,149,4213.683847365942,15.3,2001,USA,Diesel,All-wheel drive,,9.48816088461494
150,4,133,2853.9684344225952,16.2,2016,USA,Diesel,Front-wheel drive,-1,15.635864531450334
290,4,169,3297.753730047631,13.4,2014,Europe,Diesel,All-wheel drive,3,14.019207307090008
60,5,156,2354.211999750489,13.2,2018,Europe,Gasoline,Front-wheel drive,0,18.37528899816658
140,6,167,3183.3216659481113,17.4,2018,Europe,Diesel,Front-wheel drive,1,13.70338531331197
180,6,145,2785.268246752609,15,2009,USA,Gasoline,All-wheel drive,-2,15.388832452444486
260,5,136,3658.939977273934,15,2005,Europe,Diesel,All-wheel drive,1,11.202546956748428
210,2,171,3119.005765643992,11.8,2015,USA,Diesel,Front-wheel drive,-2,14.77236725077087
230,3,134,4320.432576969719,16.3,2010,Asia,Gasoline,All-wheel drive,,8.399018326247802
240,1,135,3919.8666124056963,17.4,2011,USA,Diesel,All-wheel drive,-1,10.305899559750209
110,2,191,3049.511505829169,12.9,2023,Asia,Diesel,All-wheel drive,0,15.714254649043765
200,3,152,3284.086827404233,13.9,2009,Europe,Diesel,Front-wheel drive,1,13.677011559708284
170,3,,2899.6809179918682,,2011,Europe,Gasoline,Front-wheel drive,-1,16.71281648497263
160,5,174,3645.840480406898,14.9,2020,Europe,Diesel,All-wheel drive,0,12.310875497761845
150,2,131,2828.1326149711085,16.1,2021,Europe,Diesel,All-wheel drive,-2,15.475280524098988
350,5,195,2625.4193611254605,17.4,2017,Asia,Diesel,All-wheel drive,1,17.53939146611545
250,5,140,2557.7028619045495,8.9,2005,Asia,Diesel,All-wheel drive,1,17.740850930316093
170,5,159,3825.9249539065986,19.4,2018,Europe,Diesel,All-wheel drive,,10.247079502361045
90,7,155,3820.0116944103656,18.2,2003,Europe,Diesel,All-wheel drive,-2,10.795141412427013
180,8,149,2594.3508062958913,15.7,2008,USA,Gasoline,Front-wheel drive,,17.115977868778398
240,2,238,2883.4916964053864,13.7,2021,Asia,Diesel,All-wheel drive,0,17.038591697726197
250,3,176,3650.4245898571094,17.7,2020,Asia,Gasoline,All-wheel drive,1,11.846896242392047
250,6,184,3047.5850331069228,16.1,2022,USA,Gasoline,All-wheel drive,-1,14.709087441518982
210,1,175,3490.376563650765,9.1,2022,Europe,Gasoline,Front-wheel drive,0,13.749868784101636
170,4,,3433.9877493278236,14.4,2009,USA,Gasoline,All-wheel drive,0,12.20825530718334
160,2,213,3631.4632972837203,15.5,2019,Asia,Diesel,All-wheel drive,-1,12.239920949484187
190,2,145,2900.9819571519156,15,2010,USA,Gasoline,All-wheel drive,0,15.889047294908886
160,2,141,3674.017658500689,16.8,2012,USA,Gasoline,All-wheel drive,0,11.707948362781993
270,3,136,3368.5187243497307,19.6,2011,USA,Diesel,Front-wheel drive,0,12.65797311459512
150,5,105,3169.628685707492,14.5,2011,Europe,Gasoline,Front-wheel drive,3,13.88098532062967
270,1,111,2988.934910548933,18.2,2006,USA,Diesel,Front-wheel drive,,13.952095588899349
250,4,141,3021.798337328368,11.2,2003,Europe,Gasoline,All-wheel drive,0,15.408305876844484
200,8,139,3230.5901858075695,14.7,2019,Asia,Diesel,All-wheel drive,1,13.864321523108114
200,1,110,3510.561711194485,14.1,2007,Asia,Diesel,Front-wheel drive,-1,12.155793090283664
240,7,224,3443.6166621281013,15,2006,Europe,Gasoline,All-wheel drive,1,13.69512229663134
150,6,108,4255.005055558196,16.1,2017,Europe,Gasoline,Front-wheel drive,1,7.863609315828734
130,5,148,3060.1803665955704,12.1,2019,Europe,Gasoline,Front-wheel drive,1,14.963124444092545
190,4,171,2931.662710789272,,2013,Europe,Gasoline,Front-wheel drive,0,15.77871405111401
140,3,172,3237.550439905122,17,2000,USA,Gasoline,All-wheel drive,0,14.083563378672388
230,3,159,3282.8436959161922,13.2,2014,Europe,Diesel,All-wheel drive,-1,14.714390123452583
110,3,138,2584.0406448089675,11.9,2003,USA,Gasoline,Front-wheel drive,-1,17.292459132090528
180,2,167,3133.667209455756,12.7,2017,USA,Diesel,Front-wheel drive,,14.771462959213112
130,2,145,4040.4022934010736,16.4,2001,Asia,Diesel,All-wheel drive,0,9.788586234871799
140,2,104,3409.1967197902345,14.1,2018,Europe,Diesel,Front-wheel drive,1,12.487682882917115
170,3,153,3523.165743421326,,2016,Europe,Gasoline,Front-wheel drive,0,11.3494423021736
180,5,122,3341.8648581382727,14.3,2019,Asia,Diesel,Front-wheel drive,0,12.800962648288865
270,1,124,3691.3212246248177,,2021,Asia,Diesel,Front-wheel drive,1,11.403543747601224
120,2,203,3392.6962745442665,15,2005,Europe,Diesel,Front-wheel drive,0,13.38946260930369
190,3,125,2876.552704724119,16.4,2001,Europe,Diesel,All-wheel drive,0,15.102659227705887
200,2,143,2340.6444831022145,16.1,2018,Europe,Diesel,All-wheel drive,0,17.378149086054396
170,4,100,3355.34617191546,13.6,2009,Europe,Diesel,Front-wheel drive,0,12.658858188281695
190,3,145,2815.39393948361,14.7,2009,USA,Diesel,Front-wheel drive,0,15.372714197654485
300,,209,2789.5188779199693,14.7,2010,Europe,Gasoline,All-wheel drive,1,17.24776181576848
140,3,208,3291.1444873589926,14.9,2014,USA,Gasoline,All-wheel drive,0,13.905648807089435
180,3,192,3985.083494059453,14.8,2007,Asia,Diesel,Front-wheel drive,-1,10.903304435169026
190,5,85,2955.2343778352206,15.2,2010,USA,Gasoline,Front-wheel drive,-1,14.873811055092933
160,7,118,2611.0207154583413,11.9,2010,USA,Gasoline,All-wheel drive,0,17.171123281487574
110,5,115,3082.012444219564,17,2015,Europe,Diesel,Front-wheel drive,0,14.700772347235581
140,11,148,2704.8260050705408,18.9,2017,USA,Diesel,All-wheel drive,0,15.804354158350332
190,5,111,3301.881684066183,13.7,2006,USA,Diesel,All-wheel drive,0,13.515692697812781
170,4,143,3933.701278683804,16.1,2016,Europe,Diesel,Front-wheel drive,-1,10.411600787829148
220,2,154,2571.174917508787,14.6,2021,Asia,Gasoline,All-wheel drive,0,17.08719389410243
180,3,130,2089.0016050184577,16.8,2017,Europe,Gasoline,All-wheel drive,0,18.425823224010433
180,2,118,3214.2576109461634,14.7,2014,USA,Diesel,Front-wheel drive,0,13.72159863861837
190,5,206,2545.602457385987,15.5,2016,USA,Gasoline,Front-wheel drive,0,17.50363623993595
160,6,192,3197.4064421738117,17.5,2016,Europe,Gasoline,All-wheel drive,-1,14.203466215215423
180,4,134,3587.024278284959,18.4,2002,Asia,Diesel,Front-wheel drive,-1,11.505648490244578
170,2,157,2854.405725392637,12.1,2003,Asia,Diesel,All-wheel drive,1,15.984914783106353
240,3,136,3216.6990876709656,14.2,2005,Europe,Gasoline,All-wheel drive,1,14.261075683084865
200,5,,3851.366831667479,15.8,2006,Europe,Gasoline,Front-wheel drive,-1,10.568339864439405
180,4,113,2215.5194470581623,13.8,2011,USA,Diesel,Front-wheel drive,0,19.15496913555376
290,2,,3227.993916971845,16.1,2006,USA,Diesel,All-wheel drive,1,13.755046988693636
260,4,191,3733.504875335839,14.7,2007,USA,Diesel,Front-wheel drive,1,12.270548224232009
170,5,,2390.3552784558524,15.2,2013,USA,Diesel,Front-wheel drive,1,17.987433156544807
260,4,128,3370.961905821891,10.3,2003,Asia,Diesel,All-wheel drive,-1,14.00107805842275
150,1,152,2524.407793578531,17,2012,Europe,Gasoline,All-wheel drive,1,16.667293571152946
150,4,107,2846.433235174064,7.4,2013,Europe,Diesel,All-wheel drive,1,16.873526838617295
230,3,132,2008.3614698230126,13.5,2013,Europe,Gasoline,All-wheel drive,-1,19.6751465872595
150,3,119,2261.4476260883907,12.6,2016,Asia,Diesel,Front-wheel drive,-1,18.557434248529663
210,2,190,3542.08719737773,14.2,2009,Asia,Gasoline,All-wheel drive,0,12.99473509447348
180,6,169,2980.2923321967255,14.4,2023,Asia,Gasoline,All-wheel drive,-2,15.133038813933208
220,0,149,4113.605445386362,16.2,2003,Europe,Gasoline,Front-wheel drive,0,10.184961085169839
140,3,164,2993.259265022127,16.9,2009,USA,Gasoline,Front-wheel drive,1,14.869484659306794
180,5,163,2734.6018827047983,11.1,2016,USA,Diesel,Front-wheel drive,2,17.01300178458773
160,5,155,4232.789415705686,13.1,2018,USA,Gasoline,Front-wheel drive,0,9.409220773021012
80,2,150,3152.81626270216,16.1,2022,Europe,Diesel,All-wheel drive,0,14.21383104006903
200,3,,3066.2209653298974,17.2,2019,Asia,Diesel,All-wheel drive,-1,14.712776706315049
280,2,180,2844.3329930024233,12.5,2005,Europe,Gasoline,Front-wheel drive,2,16.576876818031366
210,6,116,3070.773440523598,18.9,2020,Europe,Diesel,All-wheel drive,-1,13.72226588264723
180,5,131,3547.1850280270983,,2006,Asia,Gasoline,All-wheel drive,-1,12.083581707038675
250,6,157,3252.3276269337275,17.4,2006,Europe,Diesel,Front-wheel drive,1,13.43543379607666
170,7,141,2713.063190138812,14.7,2012,USA,Gasoline,Front-wheel drive,,16.484552926764778
170,6,186,3294.380225582252,15.8,2009,Europe,Gasoline,Front-wheel drive,0,13.739230974377918
190,4,171,2522.8967849267365,12.6,2007,Asia,Diesel,Front-wheel drive,0,17.839400688136088
170,4,149,3583.2101181313437,15.1,2023,Asia,Diesel,Front-wheel drive,-1,11.43701461720786
110,1,132,3521.2609336123505,11.5,2013,Asia,Gasoline,All-wheel drive,,12.703439223303981
210,1,186,3465.2274243713746,18,2019,Europe,Diesel,Front-wheel drive,1,12.26943460369457
250,8,,2032.779438843963,13.1,2018,Asia,Gasoline,Front-wheel drive,-1,19.140324726871015
180,5,155,2903.398128584686,15.6,2010,USA,Gasoline,Front-wheel drive,0,15.80995084937953
200,6,96,3462.4683455315003,17.7,2011,Europe,Diesel,Front-wheel drive,1,12.016020544673815
180,6,139,2669.9015999443054,15.5,2019,Asia,Diesel,All-wheel drive,,16.83895149627458
230,6,,2168.5244605589287,14.1,2009,Asia,Diesel,Front-wheel drive,0,18.91379080661325
170,7,151,2532.8922208105537,11.4,2022,Asia,Diesel,Front-wheel drive,0,17.510244997288705
220,4,126,2682.093776915853,11,2002,Asia,Diesel,Front-wheel drive,0,17.431052808961176
190,6,,3186.1230908273246,13.2,2007,USA,Diesel,All-wheel drive,1,13.77623585307227
180,2,178,2811.36839672834,18.6,2008,Asia,Gasoline,Front-wheel drive,1,16.10332468403123
170,1,156,2790.2059708947013,16.5,2008,Europe,Gasoline,All-wheel drive,-2,15.63837567296612
180,3,173,2784.3274689972313,12.3,2006,USA,Diesel,All-wheel drive,1,16.311428012434206
250,3,,3816.6263646458046,15.5,2003,Europe,Diesel,All-wheel drive,0,10.799522313612934
160,5,115,3593.46567521811,20.2,2005,Europe,Gasoline,All-wheel drive,0,11.08037578727612
230,2,117,3128.8854070094526,13.6,2011,USA,Gasoline,Front-wheel drive,1,14.177645381224576
270,2,124,3035.979949018241,9.6,2018,USA,Gasoline,All-wheel drive,0,15.210674310409265
240,3,139,3251.1664944091617,14.5,2019,Europe,Diesel,Front-wheel drive,-3,13.935308209249378
180,3,131,2463.7537153575613,13.9,2010,Europe,Diesel,Front-wheel drive,-1,17.48117492438334
280,4,178,3484.716551282688,15.9,2005,Asia,Diesel,Front-wheel drive,0,13.142330161750422
220,1,152,2535.4490458402643,11,2007,Europe,Gasoline,Front-wheel drive,0,17.302253650211874
230,2,162,2508.9385571431753,14.5,2021,Europe,Gasoline,All-wheel drive,1,17.271361311918174
170,9,208,3197.468259312044,14.6,2015,Asia,Gasoline,Front-wheel drive,-1,14.648036343905005
120,1,141,2997.2288457038158,14.5,2021,USA,Diesel,Front-wheel drive,-1,15.113092192978877
160,5,214,1780.7032306140154,,2015,USA,Gasoline,All-wheel drive,0,21.68635824244786
170,4,123,3401.1187602537457,15.5,2009,Europe,Diesel,All-wheel drive,0,12.467648122207786
220,1,157,2928.7867590996966,15.6,2007,Asia,Gasoline,Front-wheel drive,1,15.32885803226505
270,5,164,3312.8679984244245,17.7,2009,Asia,Gasoline,All-wheel drive,1,13.790907530710625
210,6,81,3201.2266118093144,15.6,2016,Asia,Gasoline,Front-wheel drive,0,13.277303681063492
250,3,115,2235.343660716113,14,2018,Europe,Diesel,All-wheel drive,1,17.593641307182704
180,1,117,3560.953579404185,13.2,2013,Asia,Gasoline,All-wheel drive,0,11.861332230721185
150,2,160,3238.588911849116,12.9,2015,Europe,Diesel,All-wheel drive,-1,14.04747123267829
270,6,132,2782.9977957371025,15.7,2018,Europe,Diesel,Front-wheel drive,0,16.1647617002553
